"CustomerID","Recency","Frequency","Monetary","Cluster","PredictedCluster","Segment"
16106,66,1,108.38,1,1,"Loyal Customers"
16107,18,7,3204.16,1,1,"Loyal Customers"
16108,85,1,842.5,1,1,"Loyal Customers"
16109,219,2,611.88,2,2,"At Risk Customers"
16110,46,3,1337.48,1,1,"Loyal Customers"
16112,144,4,195.74,1,1,"Loyal Customers"
16113,184,1,161.38,2,2,"At Risk Customers"
16114,171,1,135.75,2,2,"At Risk Customers"
16115,10,8,1667.97,1,1,"Loyal Customers"
16116,212,1,612.78,2,2,"At Risk Customers"
16117,190,1,232.21,2,2,"At Risk Customers"
16119,9,2,423.36,1,1,"Loyal Customers"
16120,60,4,1309.14,1,1,"Loyal Customers"
16121,58,2,867.11,1,1,"Loyal Customers"
16122,74,4,684.42,1,1,"Loyal Customers"
16123,52,1,307.78,1,1,"Loyal Customers"
16124,318,1,249,2,2,"At Risk Customers"
16125,368,1,289.35,2,2,"At Risk Customers"
16126,30,4,6287.77,1,1,"Loyal Customers"
16127,40,1,656.25,1,1,"Loyal Customers"
16128,18,5,1880.22,1,1,"Loyal Customers"
16131,52,6,3506.54,1,1,"Loyal Customers"
16133,4,33,14589.04,3,3,"Best Customers"
16134,22,2,618.09,1,1,"Loyal Customers"
16135,263,1,517.55,2,2,"At Risk Customers"
16136,60,3,709.38,1,1,"Loyal Customers"
16139,19,3,635.41,1,1,"Loyal Customers"
16140,66,2,725.18,1,1,"Loyal Customers"
16141,89,1,620.4,1,1,"Loyal Customers"
16142,250,1,535.34,2,2,"At Risk Customers"
16143,4,6,2424.94,1,1,"Loyal Customers"
16144,247,1,175.2,2,2,"At Risk Customers"
16145,9,11,3799.49,1,1,"Loyal Customers"
16146,158,3,734.13,2,2,"At Risk Customers"
16147,134,1,375,1,1,"Loyal Customers"
16148,297,1,76.32,2,2,"At Risk Customers"
16149,5,2,280.52,1,1,"Loyal Customers"
16150,43,5,2053.02,1,1,"Loyal Customers"
16152,269,1,1829.04,2,2,"At Risk Customers"
16153,50,5,1824.23,1,1,"Loyal Customers"
16156,9,9,3122.04,1,1,"Loyal Customers"
16157,16,3,656.69,1,1,"Loyal Customers"
16159,282,1,348.2,2,2,"At Risk Customers"
16160,66,2,1025.44,1,1,"Loyal Customers"
16161,2,19,5575.56,3,3,"Best Customers"
16162,253,1,37.4,2,2,"At Risk Customers"
16163,233,2,856.6,2,2,"At Risk Customers"
16164,18,3,822.48,1,1,"Loyal Customers"
16168,11,27,3787.6,3,3,"Best Customers"
16169,9,4,1822.97,1,1,"Loyal Customers"
16170,51,6,1885.05,1,1,"Loyal Customers"
16171,60,1,73.2,1,1,"Loyal Customers"
16172,96,5,1140.21,1,1,"Loyal Customers"
16173,16,6,1418.32,1,1,"Loyal Customers"
16174,127,3,1009.55,1,1,"Loyal Customers"
16175,95,4,1037.59,1,1,"Loyal Customers"
16177,51,1,331.95,1,1,"Loyal Customers"
16178,139,1,197.9,1,1,"Loyal Customers"
16179,61,1,215.83,1,1,"Loyal Customers"
16180,101,8,10254.18,1,1,"Loyal Customers"
16181,74,1,305.54,1,1,"Loyal Customers"
16182,73,4,6617.65,1,1,"Loyal Customers"
16183,68,1,338.71,1,1,"Loyal Customers"
16184,65,6,1158.79,1,1,"Loyal Customers"
16185,17,2,529.41,1,1,"Loyal Customers"
16186,23,12,4006.94,1,1,"Loyal Customers"
16187,32,15,6911.44,3,3,"Best Customers"
16188,45,4,981.86,1,1,"Loyal Customers"
16189,16,2,215.48,1,1,"Loyal Customers"
16190,41,1,215.08,1,1,"Loyal Customers"
16191,3,13,5180.52,1,1,"Loyal Customers"
16193,237,1,314.45,2,2,"At Risk Customers"
16198,76,1,400.681,1,1,"Loyal Customers"
16200,5,2,1080.62,1,1,"Loyal Customers"
16201,4,4,1863.47,1,1,"Loyal Customers"
16202,361,1,365.27,2,2,"At Risk Customers"
16203,59,4,592.9,1,1,"Loyal Customers"
16204,24,1,405.71,1,1,"Loyal Customers"
16205,31,4,761.38,1,1,"Loyal Customers"
16206,55,4,537.06,1,1,"Loyal Customers"
16207,26,1,394.38,1,1,"Loyal Customers"
16208,45,2,664.26,1,1,"Loyal Customers"
16209,89,5,2262.62,1,1,"Loyal Customers"
16210,2,18,21086.3,3,3,"Best Customers"
16211,89,1,547.02,1,1,"Loyal Customers"
16212,20,2,690.34,1,1,"Loyal Customers"
16213,79,1,159,1,1,"Loyal Customers"
16214,171,3,1062.75,2,2,"At Risk Customers"
16215,81,1,242.35,1,1,"Loyal Customers"
16216,268,1,914.93,2,2,"At Risk Customers"
16217,236,2,304.25,2,2,"At Risk Customers"
16218,30,7,3084.68,1,1,"Loyal Customers"
16221,37,3,864.86,1,1,"Loyal Customers"
16222,319,1,846.720000000001,2,2,"At Risk Customers"
16224,58,4,1295.3,1,1,"Loyal Customers"
16225,45,5,1096.32,1,1,"Loyal Customers"
16226,204,3,255.12,2,2,"At Risk Customers"
16227,226,1,314.22,2,2,"At Risk Customers"
16229,88,2,1010.6,1,1,"Loyal Customers"
16230,190,2,542.03,2,2,"At Risk Customers"
16232,44,4,990.88,1,1,"Loyal Customers"
16233,72,3,536.68,1,1,"Loyal Customers"
16235,41,5,867.31,1,1,"Loyal Customers"
16236,79,1,432.2,1,1,"Loyal Customers"
16239,57,2,414.2,1,1,"Loyal Customers"
16240,25,2,3718.8,1,1,"Loyal Customers"
16241,10,13,2607.87000000001,1,1,"Loyal Customers"
16242,9,7,3603.21,1,1,"Loyal Customers"
16243,34,2,409.1,1,1,"Loyal Customers"
16244,212,2,1522.75,2,2,"At Risk Customers"
16245,24,3,1413.66,1,1,"Loyal Customers"
16247,171,1,114.56,2,2,"At Risk Customers"
16248,62,1,152.94,1,1,"Loyal Customers"
16249,53,5,1800.07,1,1,"Loyal Customers"
16250,262,2,389.44,2,2,"At Risk Customers"
16253,67,2,3683.86,1,1,"Loyal Customers"
16255,17,8,2619.91,1,1,"Loyal Customers"
16256,267,1,752.43,2,2,"At Risk Customers"
16257,177,1,46.95,2,2,"At Risk Customers"
16258,46,5,5203.51,1,1,"Loyal Customers"
16260,51,1,1035.45,1,1,"Loyal Customers"
16261,18,4,746.83,1,1,"Loyal Customers"
16265,10,9,5447,1,1,"Loyal Customers"
16266,74,7,861.89,1,1,"Loyal Customers"
16268,72,2,667.65,1,1,"Loyal Customers"
16270,354,1,1141.24,2,2,"At Risk Customers"
16271,3,5,1429.24,1,1,"Loyal Customers"
16272,117,1,411.7,1,1,"Loyal Customers"
16274,374,1,357.95,2,2,"At Risk Customers"
16275,197,1,559.87,2,2,"At Risk Customers"
16276,177,1,810.6,2,2,"At Risk Customers"
16278,101,1,566.38,1,1,"Loyal Customers"
16279,22,3,1509.58,1,1,"Loyal Customers"
16281,73,1,2062.06,1,1,"Loyal Customers"
16282,340,1,168.3,2,2,"At Risk Customers"
16283,6,5,1570.81,1,1,"Loyal Customers"
16284,32,2,823.97,1,1,"Loyal Customers"
16287,170,1,142.5,2,2,"At Risk Customers"
16292,122,1,302.25,1,1,"Loyal Customers"
16293,22,10,2248.99,1,1,"Loyal Customers"
16295,10,4,1328.55,1,1,"Loyal Customers"
16297,269,1,301.9,2,2,"At Risk Customers"
16298,23,3,598.2,1,1,"Loyal Customers"
16302,127,1,233.22,1,1,"Loyal Customers"
16303,26,3,5360.63,1,1,"Loyal Customers"
16305,139,1,361.22,1,1,"Loyal Customers"
16306,214,6,632.27,2,2,"At Risk Customers"
16308,38,4,2560,1,1,"Loyal Customers"
16309,107,2,706.57,1,1,"Loyal Customers"
16311,18,2,616.26,1,1,"Loyal Customers"
16313,4,2,274.15,1,1,"Loyal Customers"
16315,331,1,226.37,2,2,"At Risk Customers"
16316,65,8,2938.91,1,1,"Loyal Customers"
16317,120,3,1341.65,1,1,"Loyal Customers"
16318,36,1,328.15,1,1,"Loyal Customers"
16319,218,1,404.4,2,2,"At Risk Customers"
16320,173,2,1038.46,2,2,"At Risk Customers"
16321,73,5,373.65,1,1,"Loyal Customers"
16322,2,2,326.75,1,1,"Loyal Customers"
16323,197,1,207.5,2,2,"At Risk Customers"
16324,129,3,428.68,1,1,"Loyal Customers"
16325,47,3,594.24,1,1,"Loyal Customers"
16326,6,14,3110.96,1,1,"Loyal Customers"
16327,15,6,3844.22,1,1,"Loyal Customers"
16330,18,3,251.91,1,1,"Loyal Customers"
16332,29,7,1593.2,1,1,"Loyal Customers"
16333,8,22,26626.8,3,3,"Best Customers"
16337,37,1,151.05,1,1,"Loyal Customers"
16338,158,1,214.8,2,2,"At Risk Customers"
16339,285,1,109.95,2,2,"At Risk Customers"
16340,108,1,549.07,1,1,"Loyal Customers"
16341,25,4,1971.87,1,1,"Loyal Customers"
16342,76,4,322.41,1,1,"Loyal Customers"
16343,17,2,370.48,1,1,"Loyal Customers"
16344,159,1,101.1,2,2,"At Risk Customers"
16345,45,1,575.41,1,1,"Loyal Customers"
16347,12,2,887.65,1,1,"Loyal Customers"
16348,33,7,1469.45,1,1,"Loyal Customers"
16349,291,1,53.5,2,2,"At Risk Customers"
16350,22,4,1116.47,1,1,"Loyal Customers"
16351,333,1,153.9,2,2,"At Risk Customers"
16352,18,2,494.44,1,1,"Loyal Customers"
16353,4,23,6675.71,3,3,"Best Customers"
16354,64,2,395.8,1,1,"Loyal Customers"
16356,198,3,211.77,2,2,"At Risk Customers"
16357,34,3,658.88,1,1,"Loyal Customers"
16358,2,4,2027.5,1,1,"Loyal Customers"
16359,8,9,1750.92,1,1,"Loyal Customers"
16360,5,6,3512.53,1,1,"Loyal Customers"
16361,10,4,896.66,1,1,"Loyal Customers"
16362,33,5,734.77,1,1,"Loyal Customers"
16363,54,1,109.36,1,1,"Loyal Customers"
16364,12,2,707.04,1,1,"Loyal Customers"
16365,18,9,1540.42,1,1,"Loyal Customers"
16366,19,1,327.3,1,1,"Loyal Customers"
16367,38,2,804.49,1,1,"Loyal Customers"
16368,3,2,497.43,1,1,"Loyal Customers"
16369,19,3,1553.66,1,1,"Loyal Customers"
16370,83,4,1320.56,1,1,"Loyal Customers"
16372,34,2,367.93,1,1,"Loyal Customers"
16374,67,2,473.03,1,1,"Loyal Customers"
16376,9,2,987.010000000001,1,1,"Loyal Customers"
16377,268,1,676.2,2,2,"At Risk Customers"
16378,248,3,362.95,2,2,"At Risk Customers"
16379,5,4,2157.4,1,1,"Loyal Customers"
16380,62,1,1780.59,1,1,"Loyal Customers"
16383,75,2,668.36,1,1,"Loyal Customers"
16384,90,2,584.5,1,1,"Loyal Customers"
16385,61,3,555.89,1,1,"Loyal Customers"
16386,29,2,317.2,1,1,"Loyal Customers"
16387,323,1,94.36,2,2,"At Risk Customers"
16389,54,4,1382.07,1,1,"Loyal Customers"
16392,270,1,221.19,2,2,"At Risk Customers"
16393,3,13,3046.21,1,1,"Loyal Customers"
16394,57,5,1555.34,1,1,"Loyal Customers"
16395,61,5,1486.9,1,1,"Loyal Customers"
16398,155,2,1705.8,2,2,"At Risk Customers"
16399,20,2,408.57,1,1,"Loyal Customers"
16400,95,1,303.93,1,1,"Loyal Customers"
16401,2,12,4098.32,1,1,"Loyal Customers"
16402,265,2,299.6,2,2,"At Risk Customers"
16403,313,1,177.5,2,2,"At Risk Customers"
16404,71,1,443.05,1,1,"Loyal Customers"
16405,303,2,167.25,2,2,"At Risk Customers"
16406,19,1,163.07,1,1,"Loyal Customers"
16407,13,10,2126.93,1,1,"Loyal Customers"
16409,37,5,2028.88,1,1,"Loyal Customers"
16411,20,2,214.65,1,1,"Loyal Customers"
16412,54,1,151.83,1,1,"Loyal Customers"
16413,57,1,262.2,1,1,"Loyal Customers"
16414,22,2,126.25,1,1,"Loyal Customers"
16415,45,1,210.35,1,1,"Loyal Customers"
16416,27,3,1051.4,1,1,"Loyal Customers"
16418,45,3,675.27,1,1,"Loyal Customers"
16419,113,6,972.23,1,1,"Loyal Customers"
16422,18,51,34684.4,3,3,"Best Customers"
16423,25,1,346.12,1,1,"Loyal Customers"
16424,192,1,133.56,2,2,"At Risk Customers"
16425,303,1,302.7,2,2,"At Risk Customers"
16426,3,10,1908.25,1,1,"Loyal Customers"
16427,264,2,241.06,2,2,"At Risk Customers"
16429,107,1,284.55,1,1,"Loyal Customers"
16430,58,1,300.85,1,1,"Loyal Customers"
16431,214,3,642.81,2,2,"At Risk Customers"
16432,65,1,287.4,1,1,"Loyal Customers"
16433,29,1,184.26,1,1,"Loyal Customers"
16434,30,7,1522.25,1,1,"Loyal Customers"
16438,6,5,798.35,1,1,"Loyal Customers"
16440,8,5,3640.67,1,1,"Loyal Customers"
16441,68,2,381.2,1,1,"Loyal Customers"
16442,2,3,616.79,1,1,"Loyal Customers"
16444,47,4,654.67,1,1,"Loyal Customers"
16445,34,1,230.51,1,1,"Loyal Customers"
16446,1,2,168472.5,4,1,"Super VIP Customers"
16447,136,1,259.01,1,1,"Loyal Customers"
16448,199,1,188.89,2,2,"At Risk Customers"
16449,198,2,707.69,2,2,"At Risk Customers"
16450,150,1,311.92,2,2,"At Risk Customers"
16451,88,1,266.97,1,1,"Loyal Customers"
16454,45,2,6.9,1,1,"Loyal Customers"
16455,64,7,1841.18,1,1,"Loyal Customers"
16456,100,5,2158.37,1,1,"Loyal Customers"
16457,219,1,208.36,2,2,"At Risk Customers"
16458,3,18,3482.74,3,3,"Best Customers"
16460,29,3,814.72,1,1,"Loyal Customers"
16461,178,1,151.42,2,2,"At Risk Customers"
16462,74,3,136,1,1,"Loyal Customers"
16463,22,4,1422.4,1,1,"Loyal Customers"
16464,20,3,1314.68,1,1,"Loyal Customers"
16466,34,7,1603.46,1,1,"Loyal Customers"
16468,75,1,74.9,1,1,"Loyal Customers"
16469,24,4,650.43,1,1,"Loyal Customers"
16470,52,4,762.39,1,1,"Loyal Customers"
16471,275,1,223.95,2,2,"At Risk Customers"
16473,165,3,316.11,2,2,"At Risk Customers"
16474,8,7,1871.5,1,1,"Loyal Customers"
16475,89,4,544.3,1,1,"Loyal Customers"
16477,64,7,2494.46,1,1,"Loyal Customers"
16478,26,3,331,1,1,"Loyal Customers"
16479,11,2,300.83,1,1,"Loyal Customers"
16480,76,1,769.29,1,1,"Loyal Customers"
16482,16,1,220.62,1,1,"Loyal Customers"
16483,193,1,139.35,2,2,"At Risk Customers"
16484,174,2,404.3,2,2,"At Risk Customers"
16485,78,1,363.65,1,1,"Loyal Customers"
16488,34,3,498.8,1,1,"Loyal Customers"
16491,47,1,731.5,1,1,"Loyal Customers"
16493,80,4,1351.63,1,1,"Loyal Customers"
16494,297,1,826.53,2,2,"At Risk Customers"
16495,4,3,684.41,1,1,"Loyal Customers"
16496,9,3,1599.52,1,1,"Loyal Customers"
16497,50,6,2965.69,1,1,"Loyal Customers"
16498,162,2,100.97,2,2,"At Risk Customers"
16499,361,2,365.45,2,2,"At Risk Customers"
16500,5,6,400.86,1,1,"Loyal Customers"
16503,107,4,1431.93,1,1,"Loyal Customers"
16504,26,1,484.38,1,1,"Loyal Customers"
16505,32,1,777.6,1,1,"Loyal Customers"
16506,20,2,90.3,1,1,"Loyal Customers"
16509,297,1,363.7,2,2,"At Risk Customers"
16510,373,1,248.1,2,2,"At Risk Customers"
16511,22,3,950.26,1,1,"Loyal Customers"
16513,5,4,874.59,1,1,"Loyal Customers"
16515,53,5,1627.13,1,1,"Loyal Customers"
16516,31,1,101.7,1,1,"Loyal Customers"
16517,278,1,162.7,2,2,"At Risk Customers"
16518,62,2,484.32,1,1,"Loyal Customers"
16519,26,2,215.08,1,1,"Loyal Customers"
16520,187,3,1046.57,2,2,"At Risk Customers"
16523,2,21,9418.47000000001,3,3,"Best Customers"
16525,3,26,13027.45,3,3,"Best Customers"
16526,172,1,290.36,2,2,"At Risk Customers"
16527,82,1,228.06,1,1,"Loyal Customers"
16528,4,1,244.41,1,1,"Loyal Customers"
16529,191,1,455.25,2,2,"At Risk Customers"
16531,23,7,1244.59,1,1,"Loyal Customers"
16532,18,3,6748.8,1,1,"Loyal Customers"
16533,20,3,1095.56,1,1,"Loyal Customers"
16535,6,1,593.75,1,1,"Loyal Customers"
16536,111,1,548.97,1,1,"Loyal Customers"
16539,3,4,1388.81,1,1,"Loyal Customers"
16542,54,1,119.62,1,1,"Loyal Customers"
16545,165,1,339.3,2,2,"At Risk Customers"
16546,291,2,787.15,2,2,"At Risk Customers"
16549,11,10,4154.63999999999,1,1,"Loyal Customers"
16550,109,5,2298.97,1,1,"Loyal Customers"
16551,96,3,922.12,1,1,"Loyal Customers"
16552,243,2,379.73,2,2,"At Risk Customers"
16553,164,12,5719.82,1,2,"Loyal Customers"
16554,43,3,837.1,1,1,"Loyal Customers"
16555,36,2,285.89,1,1,"Loyal Customers"
16556,67,7,3313.79,1,1,"Loyal Customers"
16557,25,2,281.85,1,1,"Loyal Customers"
16558,1,20,8338.49000000001,3,3,"Best Customers"
16560,27,2,841.41,1,1,"Loyal Customers"
16561,6,2,511.12,1,1,"Loyal Customers"
16563,54,1,1077.74,1,1,"Loyal Customers"
16565,365,1,173.7,2,2,"At Risk Customers"
16566,16,5,614.66,1,1,"Loyal Customers"
16567,195,2,865.6,2,2,"At Risk Customers"
16569,4,1,124.2,1,1,"Loyal Customers"
16570,16,10,3738.4,1,1,"Loyal Customers"
16571,27,3,1421.69,1,1,"Loyal Customers"
16572,128,3,1009.6,1,1,"Loyal Customers"
16573,85,2,663.61,1,1,"Loyal Customers"
16574,72,1,451.44,1,1,"Loyal Customers"
16581,183,1,105.84,2,2,"At Risk Customers"
16582,114,1,313.62,1,1,"Loyal Customers"
16583,374,1,233.45,2,2,"At Risk Customers"
16584,81,2,936.08,1,1,"Loyal Customers"
16586,249,1,463.95,2,2,"At Risk Customers"
16587,233,1,225.15,2,2,"At Risk Customers"
16589,72,3,459.24,1,1,"Loyal Customers"
16591,69,1,213.5,1,1,"Loyal Customers"
16592,5,16,4113.68,3,3,"Best Customers"
16593,51,3,330.03,1,1,"Loyal Customers"
16594,76,1,181.09,1,1,"Loyal Customers"
16595,62,1,360.16,1,1,"Loyal Customers"
16596,16,2,250.15,1,1,"Loyal Customers"
16597,5,1,90.04,1,1,"Loyal Customers"
16598,286,1,145.05,2,2,"At Risk Customers"
16600,5,6,813.52,1,1,"Loyal Customers"
16601,41,1,244.8,1,1,"Loyal Customers"
16602,37,1,528.08,1,1,"Loyal Customers"
16603,75,2,482.47,1,1,"Loyal Customers"
16607,18,14,3347.71,1,1,"Loyal Customers"
16609,16,7,5493.46000000001,1,1,"Loyal Customers"
16610,220,1,75.66,2,2,"At Risk Customers"
16611,187,1,129.49,2,2,"At Risk Customers"
16612,33,4,1187.66,1,1,"Loyal Customers"
16613,71,1,618.59,1,1,"Loyal Customers"
16614,183,1,506.19,2,2,"At Risk Customers"
16616,16,2,500.42,1,1,"Loyal Customers"
16617,236,1,151.85,2,2,"At Risk Customers"
16618,32,5,2647.59,1,1,"Loyal Customers"
16619,264,1,226.21,2,2,"At Risk Customers"
16620,4,2,178.96,1,1,"Loyal Customers"
16621,52,4,813.48,1,1,"Loyal Customers"
16623,246,1,129.45,2,2,"At Risk Customers"
16624,81,2,810.57,1,1,"Loyal Customers"
16625,275,1,333.08,2,2,"At Risk Customers"
16626,1,17,4413.1,3,3,"Best Customers"
16627,80,1,322.8,1,1,"Loyal Customers"
16628,30,5,2188.05,1,1,"Loyal Customers"
16629,74,2,417.73,1,1,"Loyal Customers"
16633,18,6,2883.1,1,1,"Loyal Customers"
16634,223,2,217.9,2,2,"At Risk Customers"
16637,33,4,1154.47,1,1,"Loyal Customers"
16638,23,10,1680.72,1,1,"Loyal Customers"
16639,32,3,1257.51,1,1,"Loyal Customers"
16641,106,1,231.1,1,1,"Loyal Customers"
16642,5,2,688.33,1,1,"Loyal Customers"
16643,246,1,487.51,2,2,"At Risk Customers"
16644,178,2,833.78,2,2,"At Risk Customers"
16647,170,2,214.06,2,2,"At Risk Customers"
16648,43,1,290.66,1,1,"Loyal Customers"
16650,72,1,518.42,1,1,"Loyal Customers"
16652,59,7,6773.97,1,1,"Loyal Customers"
16653,17,2,1212.66,1,1,"Loyal Customers"
16654,142,4,601.27,1,1,"Loyal Customers"
16655,18,6,3794.52,1,1,"Loyal Customers"
16656,23,15,8625.8,3,3,"Best Customers"
16657,10,4,933.62,1,1,"Loyal Customers"
16658,369,1,123.24,2,2,"At Risk Customers"
16659,190,1,39.12,2,2,"At Risk Customers"
16660,17,4,1267.65,1,1,"Loyal Customers"
16665,363,1,135.4,2,2,"At Risk Customers"
16666,20,1,118.98,1,1,"Loyal Customers"
16667,69,2,570.13,1,1,"Loyal Customers"
16668,16,6,306.72,1,1,"Loyal Customers"
16669,24,3,1374.87,1,1,"Loyal Customers"
16670,17,11,4095.9,1,1,"Loyal Customers"
16671,29,3,1692.27,1,1,"Loyal Customers"
16672,3,20,8134.94,3,3,"Best Customers"
16674,55,2,319.61,1,1,"Loyal Customers"
16676,34,4,1592.12,1,1,"Loyal Customers"
16678,3,12,3109.99,1,1,"Loyal Customers"
16679,367,1,129.75,2,2,"At Risk Customers"
16680,44,1,183.7,1,1,"Loyal Customers"
16681,73,6,1770.34,1,1,"Loyal Customers"
16682,5,5,1028,1,1,"Loyal Customers"
16684,5,28,66653.56,3,3,"Best Customers"
16685,62,2,324.24,1,1,"Loyal Customers"
16686,48,7,3062.83,1,1,"Loyal Customers"
16688,2,4,1260.86,1,1,"Loyal Customers"
16689,76,2,422.6,1,1,"Loyal Customers"
16690,73,2,225.58,1,1,"Loyal Customers"
16692,257,2,1276,2,2,"At Risk Customers"
16693,69,2,482.01,1,1,"Loyal Customers"
16696,136,4,657.9,1,1,"Loyal Customers"
16697,242,1,112.75,2,2,"At Risk Customers"
16698,227,2,1998,2,2,"At Risk Customers"
16700,9,13,5076.55,1,1,"Loyal Customers"
16701,9,13,5398.3,1,1,"Loyal Customers"
16705,1,20,14034.99,3,3,"Best Customers"
16706,38,3,531.35,1,1,"Loyal Customers"
16708,46,1,656.63,1,1,"Loyal Customers"
16709,85,5,3029.87,1,1,"Loyal Customers"
16710,20,10,2483.04,1,1,"Loyal Customers"
16711,4,5,1651.03,1,1,"Loyal Customers"
16712,10,11,3645.43,1,1,"Loyal Customers"
16713,19,15,6923.13000000001,3,3,"Best Customers"
16714,219,3,1161.53,2,2,"At Risk Customers"
16715,79,1,301.72,1,1,"Loyal Customers"
16716,267,2,901.2,2,2,"At Risk Customers"
16717,24,6,3858.38,1,1,"Loyal Customers"
16718,370,1,623.75,2,2,"At Risk Customers"
16719,15,7,1790.42,1,1,"Loyal Customers"
16720,27,1,155.24,1,1,"Loyal Customers"
16721,263,1,292.47,2,2,"At Risk Customers"
16722,18,13,4730.81,1,1,"Loyal Customers"
16723,92,2,589.15,1,1,"Loyal Customers"
16725,303,7,781.02,2,2,"At Risk Customers"
16726,27,5,1382.02,1,1,"Loyal Customers"
16727,365,1,272.82,2,2,"At Risk Customers"
16728,47,4,1054.67,1,1,"Loyal Customers"
16729,39,21,7239.91999999998,3,3,"Best Customers"
16730,53,3,743.11,1,1,"Loyal Customers"
16732,32,1,603.75,1,1,"Loyal Customers"
16734,53,3,650.51,1,1,"Loyal Customers"
16735,79,5,2300.56,1,1,"Loyal Customers"
16737,54,1,417.6,1,1,"Loyal Customers"
16738,298,1,3.75,2,2,"At Risk Customers"
16739,177,1,323,2,2,"At Risk Customers"
16742,47,1,464.9,1,1,"Loyal Customers"
16743,30,7,2238.09,1,1,"Loyal Customers"
16744,12,7,1304.76,1,1,"Loyal Customers"
16745,87,17,7194.30000000001,3,3,"Best Customers"
16746,5,18,6697.66000000001,3,3,"Best Customers"
16747,38,2,836.06,1,1,"Loyal Customers"
16748,18,5,1515.9,1,1,"Loyal Customers"
16750,45,5,623.93,1,1,"Loyal Customers"
16751,31,1,1764.72,1,1,"Loyal Customers"
16752,373,1,207.5,2,2,"At Risk Customers"
16753,59,1,223.92,1,1,"Loyal Customers"
16754,373,1,2002.4,2,2,"At Risk Customers"
16755,115,3,1496.83,1,1,"Loyal Customers"
16756,215,1,239.4,2,2,"At Risk Customers"
16757,319,1,106.83,2,2,"At Risk Customers"
16758,66,1,369.34,1,1,"Loyal Customers"
16759,8,3,789.79,1,1,"Loyal Customers"
16761,97,1,316.62,1,1,"Loyal Customers"
16762,20,3,1501.38,1,1,"Loyal Customers"
16763,199,1,611.85,2,2,"At Risk Customers"
16764,4,13,2799.25,1,1,"Loyal Customers"
16765,295,1,34,2,2,"At Risk Customers"
16766,274,2,1145.6,2,2,"At Risk Customers"
16767,31,11,5580.6,1,1,"Loyal Customers"
16768,48,3,478.09,1,1,"Loyal Customers"
16769,261,1,380.39,2,2,"At Risk Customers"
16770,58,5,770.100000000001,1,1,"Loyal Customers"
16771,34,5,2246.81,1,1,"Loyal Customers"
16773,58,1,171.59,1,1,"Loyal Customers"
16774,68,4,661.52,1,1,"Loyal Customers"
16775,11,11,1695.66,1,1,"Loyal Customers"
16776,61,1,388.28,1,1,"Loyal Customers"
16777,81,2,226.35,1,1,"Loyal Customers"
16778,75,2,245.94,1,1,"Loyal Customers"
16779,3,22,10629.72,3,3,"Best Customers"
16780,101,2,425.19,1,1,"Loyal Customers"
16781,373,1,311.25,2,2,"At Risk Customers"
16782,11,13,2279.9,1,1,"Loyal Customers"
16784,20,1,107.6,1,1,"Loyal Customers"
16788,124,2,597.48,1,1,"Loyal Customers"
16789,9,1,80.8,1,1,"Loyal Customers"
16790,4,6,1545.62,1,1,"Loyal Customers"
16791,30,7,1721.78,1,1,"Loyal Customers"
16792,283,2,110.38,2,2,"At Risk Customers"
16793,58,1,243.84,1,1,"Loyal Customers"
16794,2,10,1222.71,1,1,"Loyal Customers"
16795,366,1,414.88,2,2,"At Risk Customers"
16796,90,1,305.62,1,1,"Loyal Customers"
16800,12,1,1201.49,1,1,"Loyal Customers"
16801,164,4,1619.73,2,2,"At Risk Customers"
16803,66,1,332.3,1,1,"Loyal Customers"
16804,24,3,536.99,1,1,"Loyal Customers"
16805,174,2,460.59,2,2,"At Risk Customers"
16806,104,4,801.49,1,1,"Loyal Customers"
16807,143,3,1121.59,1,1,"Loyal Customers"
16808,100,2,288.42,1,1,"Loyal Customers"
16809,24,5,914.69,1,1,"Loyal Customers"
16810,193,1,309.54,2,2,"At Risk Customers"
16811,5,2,547.07,1,1,"Loyal Customers"
16812,361,1,479.35,2,2,"At Risk Customers"
16813,9,10,1692.98,1,1,"Loyal Customers"
16814,15,21,6509.1,3,3,"Best Customers"
16816,104,4,417.06,1,1,"Loyal Customers"
16817,3,9,1604.75,1,1,"Loyal Customers"
16818,11,11,3349.57,1,1,"Loyal Customers"
16820,96,1,497.61,1,1,"Loyal Customers"
16823,228,1,358.38,2,2,"At Risk Customers"
16824,16,2,460.64,1,1,"Loyal Customers"
16825,39,2,775.18,1,1,"Loyal Customers"
16826,52,1,341.7,1,1,"Loyal Customers"
16828,94,2,128.5,1,1,"Loyal Customers"
16829,157,1,197.22,2,2,"At Risk Customers"
16830,39,1,325.91,1,1,"Loyal Customers"
16832,185,3,199.15,2,2,"At Risk Customers"
16833,2,4,1106.53,1,1,"Loyal Customers"
16834,228,1,413.46,2,2,"At Risk Customers"
16835,129,2,180.85,1,1,"Loyal Customers"
16836,40,2,251.87,1,1,"Loyal Customers"
16837,32,11,3170.98,1,1,"Loyal Customers"
16838,198,2,588.85,2,2,"At Risk Customers"
16839,9,34,16594.35,3,3,"Best Customers"
16841,37,6,1869.82,1,1,"Loyal Customers"
16842,101,3,1264.19,1,1,"Loyal Customers"
16843,43,16,10196.57,3,3,"Best Customers"
16846,51,1,214.32,1,1,"Loyal Customers"
16847,44,1,193.44,1,1,"Loyal Customers"
16848,53,1,281.42,1,1,"Loyal Customers"
16849,187,1,124.57,2,2,"At Risk Customers"
